DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
06-12-2018,BALCÃO,Ntb,Itautec,Concluído,0,08-03-2018,09-12-2018,Sim
06-12-2018,BALCÃO,Monitor,Kds,0,0,0,0,0
13-06-2018,ON SITE,Ar Condicionado,Carrier,Concluído,0,27-08-2018,27-08-2018,Sim
13-06-2018,ON SITE,Lava/Seca,Midea,Concluído,0,23-06-2018,23-06-2018,Sim
13-06-2018,ON SITE,Ntb,Daten,Concluído,0,07-10-2018,07-10-2018,Sim
14-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,22-06-2018,25-06-2018,Sim
14-06-2018,BALCÃO,Union,Itautec,0,0,0,0,0
14-06-2018,ON SITE,Lava/Seca,Midea,Cancelado,0,0,14-06-2018,Não
14-06-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,27-06-2018,27-06-2018,Sim
14-06-2018,ON SITE,Desk,Daten,Concluído,0,25-06-2018,25-06-2018,Sim
15-06-2018,BALCÃO,Adega,Midea,Concluído,0,19-06-2018,22-06-2018,Sim
15-06-2018,BALCÃO,Tv Digital,Aoc,Sem Conserto,0,0,02-12-2019,Não
15-06-2018,BALCÃO,Panela Eleétrica,Midea,Ressarcimento,0,0,08-07-2018,Não
15-06-2018,ON SITE,Desk,Daten,Concluído,0,15-06-2018,15-06-2018,Sim
15-06-2018,ON SITE,Desk,Daten,Concluído,0,15-06-2018,15-06-2018,Sim
15-06-2018,ON SITE,Lava/Seca,Midea,Concluído,0,17-06-2018,17-06-2018,Sim
16-06-2018,BALCÃO,Ntb,Itautec,Sem Conserto,0,0,07-09-2018,Não
16-06-2018,ON SITE,Lava/Seca,Midea,Concluído,0,17-06-2018,17-06-2018,0
18-06-2018,ETICKET,Panela De Pressão,Midea,Concluído,0,22-06-2018,30-08-2019,Sim
18-06-2018,BALCAO,Aquecedor,Midea,Sem Conserto,0,0,07-05-2018,Não
18-06-2018,ON SITE,Desk,Daten,Concluído,0,19-06-2018,19-06-2018,Sim
18-06-2018,ON SITE,Coifa,Midea,Concluído,0,07-02-2018,07-07-2018,Sim
18-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,29-06-2018,07-03-2018,Sim
19-06-2018,BALCÃO,Aquecedor,Midea,Concluído,0,22-08-2018,14-09-2018,Sim
19-06-2018,BALCÃO,Ntb,Dell,Concluído,0,07-06-2018,07-07-2018,Sim
20-06-2018,ON SITE,Cooktop,Midea,Concluído,0,22-06-2018,22-06-2018,Sim
20-06-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,07-10-2018,07-10-2018,Sim
21-06-2018,ON SITE,Lava/Seca,Midea,Concluído,0,24-06-2018,24-06-2018,Sim
22-06-2018,BALCÃO,Ntb,Hp,Concluído,0,25-06-2018,07-03-2018,Sim
23-06-2018,ON SITE,Lava/Seca,Midea,Concluído,0,24-06-2018,24-06-2018,Sim
23-06-2018,BALCÃO,Purificador,Midea,Consluido,0,27-06-2018,29-06-2018,Sim
25-06-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,07-10-2018,07-10-2018,Sim
25-06-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,25-06-2018,25-06-2018,Sim
25-06-2018,ON SITE,Lava/Seca,Midea,Concluído,0,27-06-2018,27-06-2018,Sim
25-06-2018,ON SITE,Lava/Seca,Midea,Cancelado,0,0,26-06-2018,Não
25-06-2018,ETICKET,Aspirador,Midea,Concluído,0,25-07-2018,26-07-2018,Sim
26-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,07-06-2018,07-10-2018,Sim
26-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,07-03-2018,07-04-2018,Sim
26-06-2018,BALCÃO,Placa Do Ar Condicionado,Midea,Concluído,0,16-07-2018,17-07-2018,Sim
26-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,26-06-2018,28-06-2018,Sim
26-06-2018,BALCÃO,Desk,Positivo,Sem Conserto,0,0,07-11-2018,Não
26-06-2018,BALCÃO,Ntb,Daten,Sem Conserto,0,0,07-11-2018,Não
27-06-2018,ETICKET,Aspirador,Midea,Sem Defeito,0,0,19-07-2018,Não
27-06-2018,BALCÃO,Ntb,Positivo,Concluído,0,07-09-2018,10-07-2019,Sim
27-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,07-03-2018,07-04-2018,Sim
27-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,07-06-2018,07-10-2018,Sim
27-06-2018,BALCÃO,Ntb,Hp,Concluído,0,07-09-2018,14-07-2018,Sim
28-06-2018,ON SITE,Cooktop,Midea,Concluído,0,28-06-2018,28-06-2018,Sim
28-06-2018,BALCAO,Desk,Montado,Concluído,0,25-07-2018,25-07-2018,Sim
28-06-2018,BALCAO,Ntb,Sony,Sem Conserto,0,0,07-03-2018,Não
28-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,24-07-2018,25-07-2018,Sim
28-06-2018,ETICKET,Aspirador Robô,Midea,Concluído,0,21-08-2018,24-08-2018,Sim
28-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,29-06-2018,19-07-2018,Sim
28-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,30-07-2018,08-03-2018,Sim
28-06-2018,ETICKET,Micro-Ondas,Midea,Concluído,0,07-09-2018,07-10-2018,Sim
29-06-2018,BALCÃO,Secador,Britania,Sem Defeito,0,07-03-2018,07-05-2018,Não
29-06-2018,BALCÃO,Escova,0,Sem Consero,0,0,09-12-2018,Sim
29-06-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,07-05-2018,07-06-2018,Sim
30-06-2018,BALCÃO,Climatizador,Springer,Concluído,0,07-10-2018,07-11-2018,Sim
30-06-2018,BALCÃO,Climatizador,Springer,Concluído,0,28-07-2018,28-07-2018,Sim
07-02-2018,BALCÃO,Microondas,Electrolux,Concluído,0,07-02-2018,07-02-2018,Sim
07-02-2018,ETICKET,Panela,Midea,Concluído,0,07-02-2018,07-03-2018,Sim
07-02-2018,ETICKET,Microondas,Midea,Concluído,0,25-07-2018,26-07-2018,Sim
07-02-2018,ETICKET,Fritadeira,Midea,Concluído,0,21-08-2018,23-08-2018,Sim
07-02-2018,BALCÃO,Microondas,Midea,Concluído,0,07-02-2018,07-02-2018,Sim
07-02-2018,GARANTIA - BALCÃO,Microondas,Midea,Concluído,0,07-05-2018,07-06-2018,Sim
07-02-2018,BALCÃO,Mixer,Mondial,0,0,0,0,0
07-03-2018,ON SITE,Desk,Daten,Concluído,0,07-06-2018,07-06-2018,Sim
07-03-2018,BALCÃO,Notebook,Positivo,Sem Analise,0,0,07-03-2018,Não
07-03-2018,BALCÃO,Ntb,Lenovo,Concluído,0,07-11-2018,07-12-2018,Sim
07-03-2018,BALCÃO,Ntb,Positivo,Sem Conserto,0,0,0,Não
07-04-2018,BALCÃO,Ntb,Positivo,Concluído,0,07-07-2018,07-07-2018,Sim
07-04-2018,BALCÃO,Ntb,Toshiba,0,0,0,0,0
07-04-2018,ON SITE,Ar Condicionado,Springer,Sem Conserto,0,0,07-10-2018,Não
07-04-2018,ETICKET,Microondas,Midea,Concluído,0,26-07-2018,30-07-2018,Sim
07-04-2018,ON SITE,Desk,Daten,Concluído,0,13-07-2018,13-07-2018,Sim
07-04-2018,BALCÃO,Ntb,Dell,Concluído,0,07-11-2018,07-11-2018,Sim
07-04-2018,BALCÃO,Mixer Triturador,Britania,Sem Conserto,0,0,09-12-2018,Não
07-04-2018,ETICKET,Microondas,Midea,Concluído,0,08-02-2018,08-03-2018,Sim
07-06-2018,ON SITE,Desk,Daten,Concluído,0,19-07-2018,19-07-2018,Sim
07-06-2018,BALCÃO,Adaptador (Fonte),Hp,Sem Defeito,0,0,13-07-2018,Não
07-06-2018,BALCÃO,Microondas,Lg,Sem Conserto,0,0,14-07-2018,Não
07-07-2018,BALCÃO,Ntb,Itautec,Sem Conserto,0,0,04-06-2019,Não
07-09-2018,ETICKET,Microondas,Midea,Concluído,0,30-07-2018,31-07-2018,Sim
07-09-2018,ON SITE,Ar Condicionado,Springer,Concluído,0,07-11-2018,07-11-2018,Sim
07-09-2018,ETICKET,Microondas,Midea,Concluído,0,07-09-2018,07-09-2018,Sim
07-09-2018,BALCÃO,Microondas,Brastemp,Sem Conserto,0,0,07-11-2018,Não
07-09-2018,ETICKET,Microondas,Midea,Concluído,0,24-07-2018,08-10-2018,Sim
07-09-2018,ON SITE,Ar Condicionado,Carrier,Concluído,0,23-07-2018,23-07-2018,Sim
07-09-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,13-07-2018,13-07-2018,Sim
07-10-2018,BALCAO,Ntb,Dell,Concluído,0,07-10-2018,07-10-2018,Sim
07-10-2018,ON SITE,Ar Condicionado,Carrier,0,0,0,0,0
07-10-2018,ON SITE,Desk,Daten,Concluído,0,13-07-2018,13-07-2018,Sim
07-11-2018,BALCÃO,Micro Ondas,Eletrolux,Concluído,0,13-07-2018,13-07-2018,Sim
07-11-2018,ON SITE,Ar Condicionado,0,Concluído,0,12-05-2018,12-05-2018,Sim
07-11-2018,BALCÃO,Aspirador,Midea,Concluído,0,0,30-08-2018,Sim
07-11-2018,BALCÃO,Notebook,Dell,Concluído,0,24-07-2018,25-07-2018,Sim
07-12-2018,ON SITE,Ar Condicionado,Springer Carrier,Concluído,0,13-07-2018,13-07-2018,Sim
07-12-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,19-07-2018,20-07-2018,Sim
07-12-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,13-07-2018,13-07-2018,Sim
07-12-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,26-07-2018,26-07-2018,Sim
07-12-2018,BALCÃO,Ntb,Dell,Concluído,0,18-07-2018,18-07-2018,Sim
07-12-2018,BALCÃO,Purificador,Midea,Concluído,0,25-07-2018,25-07-2018,Sim
07-12-2018,BALCÃO,Filtro,Ibbl,Concluído,0,25-07-2018,25-07-2018,Sim
07-12-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,08-01-2018,08-01-2018,Sim
07-12-2018,ETICKET,Microondas,Midea,Concluído,0,25-07-2018,26-07-2018,Sim
13-07-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,18-07-2018,18-07-2018,Sim
13-07-2018,ON SITE,Desk,Daten,Concluído,0,19-07-2018,19-07-2018,Sim
13-07-2018,ON SITE,Desk,Daten,Concluído,0,13-07-2018,13-07-2018,Sim
13-07-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,14-07-2018,14-07-2018,Sim
14-07-2018,ON SITE,Lava/Seca,Lg,Concluído,0,25-09-2018,25-09-2018,Sim
14-07-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,14-07-2018,14-07-2018,Sim
14-07-2018,BALCÃO,Ntb,Dell,Concluído,0,08-02-2018,08-04-2018,Sim
16-07-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,19-07-2018,19-07-2018,Sim
16-07-2018,ON SITE,Ar Condcionado,Springer,Concluído,0,30-07-2018,30-07-2018,Sim
16-07-2018,ON SITE,Ar Condicionado,Carrier,Concluído,0,08-06-2018,08-06-2018,Sim
16-07-2018,ON SITE,Desk,Daten,Concluído,0,18-07-2018,18-07-2018,Sim
16-07-2018,BALCÃO,Fritadeira,Midea,Concluído,0,21-08-2018,21-08-2018,Sim
17-07-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,08-01-2018,18-08-2018,Sim
18-07-2018,BALCÃO,Ntb,Itautec,Concluído,0,0,22-08-2018,Sim
18-07-2018,ETICKET,Climatizador,Midea,Troca,0,0,21-09-2018,Não
18-07-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,08-08-2018,14-08-2018,Sim
18-07-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,08-01-2018,08-01-2018,Sim
19-07-2018,BALCÃO,Ntb,Dell,Sem Conserto,0,0,09-03-2018,Não
19-07-2018,BALCÃO,Aspirador,Midea,Concluído,0,19-07-2018,20-07-2018,Sim
19-07-2018,BALCÃO,Purificador,Midea,Concluído,0,27-07-2018,08-09-2018,0
19-07-2018,ON SITE,Ar Condicionado,Carrier,0,0,0,0,0
19-07-2018,ETICKET,Microondas,Midea,Concluído,0,31-07-2018,08-01-2018,Sim
21-07-2018,BALCÃO,Climatizador,Springer,Concluído,0,23-01-2019,30-01-2019,Sim
21-07-2018,BALCÃO,Fritadeira,Midea,Concluído,0,27-07-2018,28-07-2018,Sim
23-07-2018,BALCÃO,Ntb,Positivo,Sem Conserto,0,0,08-02-2018,Não
24-07-2018,BALCÃO,Ar Condicionado,Elgin,Sem Analise,0,0,27-07-2018,Não
24-07-2018,BALCÃO,Ntb,Sti,S/Conserto,0,0,26-07-2018,Não
24-07-2018,BALCÃO,Ntb,Itautec,S/Conserto,0,0,08-01-2018,Não
24-07-2018,BALCÃO,Ntb,Acer,S/Conserto,0,0,15-08-2018,Não
24-07-2018,ON SITE,Desk,Daten,Concluído,0,08-08-2018,08-08-2018,Sim
24-07-2018,BALCÃO,Ntb,Itautec,Concluído,0,31-07-2018,31-07-2018,Sim
24-07-2018,BALCÃO,Ntb,Acer,Concluído,0,20-08-2018,13-09-2018,Sim
25-07-2018,ETICKET,Aspirador Robo,Midea,Ressarcimento,0,0,15-10-2018,Não
26-07-2018,BALCÃO,Desk,Icc,Concluído,0,08-02-2018,08-02-2018,Sim
26-07-2018,ETICKET,Aspirador Robo,Midea,Concluído,0,08-01-2018,08-03-2018,Sim
26-07-2018,ETICKET,Microondas,Midea,Concluído,0,08-03-2018,08-06-2018,Sim
27-07-2018,ETICKET,Microondas,Midea,Concluído,0,08-10-2018,13-08-2018,Sim
27-07-2018,ETICKET,Microondas,Midea,Concluído,0,08-01-2018,08-03-2018,Sim
30-07-2018,BALCÃO,Purificador,Midea,Concluído,0,30-07-2018,08-04-2018,Sim
30-07-2018,BALCÃO,Climatizador,Midea,Concluído,0,08-08-2018,08-10-2018,Sim
30-07-2018,ETICKET,Microondas,Midea,Concluído,0,08-06-2018,08-08-2018,Sim
30-07-2018,BALCÃO,Notebook,Samsung,Concluído,0,08-03-2018,08-06-2018,Sim
30-07-2018,BALCÃO,Notebook,Samsung,Descarte,0,0,0,Não
31-07-2018,BALCÃO,All In One,Hp,Concluído,0,16-08-2018,21-08-2018,Sim
31-07-2018,ETICKET,Aspirador Robo,Midea,Concluído,0,24-08-2018,25-08-2018,Sim
31-07-2018,ON SITE,Ar Condicionado,Carrier,Concluído,0,08-03-2018,08-03-2018,Sim
31-07-2018,ON SITE,Desk,Daten,Concluído,0,08-03-2018,08-03-2018,Sim
08-01-2018,BALCÃO,Climatizador,Midea,Concluído,0,19-10-2018,22-10-2018,Sim
08-01-2018,ON SITE - 59449,Desk,Daten,Concluído,0,08-06-2018,08-06-2018,Sim
08-01-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,08-08-2018,08-08-2018,Sim
08-02-2018,BALCÃO,Ar Condicionado,Midea,Concluído,0,30-08-2018,09-10-2018,Sim
08-02-2018,BALCÃO,Ntb,Positivo,Concluído,0,08-10-2018,20-08-2018,Sim
08-02-2018,BALCÃO,Ntb,Hp,S/ Conserto,0,0,20-08-2018,Não
08-02-2018,BALCÃO,Aspirador,Britania,Concluído,0,0,08-08-2018,Sim
08-02-2018,BALCÃO,Aquecedor,Midea,0,0,0,0,0
08-02-2018,BALCÃO,Ar Condicionado,Midea,Concluído,0,21-08-2018,21-08-2018,Sim
08-02-2018,ON SITE,Desk,Daten,Concluído,0,08-03-2018,08-03-2018,Sim
08-03-2018,ON SITE,Ar Condicionado,Midea,0,0,0,0,0
08-03-2018,BALCÃO,Fritadeira,Britania,Concluído,0,14-08-2018,15-08-2018,Sim
08-03-2018,ETICKET,Microondas,Midea,Troca,0,0,10-03-2018,Não
08-03-2018,ON SITE - 59467,Desk,Daten,Concluído,0,08-06-2018,08-06-2018,Sim
08-03-2018,ON SITE,Micro Ondas,Midea,Concluído,0,08-10-2018,08-10-2018,Sim
08-03-2018,BALCÃO,Mini Processador,Britania,Concluído,0,24-08-2018,24-08-2018,Sim
08-06-2018,BALCÃO,Notebook,Hp,Sem Conserto,0,0,11-12-2018,Não
08-06-2018,BALCÃO,Notebook,Hp,Cancelado,0,08-06-2018,08-09-2018,Sim
08-06-2018,BALCÃO,Notebook,Dell,S/ Conserto,0,0,08-08-2018,Não
08-07-2018,ON SITE,Ar Condicionado,Midea,Cancelado,0,0,08-07-2018,Não
08-07-2018,BALCÃO,Notebook,Itautec,Concluído,0,0,08-10-2018,Sim
08-07-2018,BALCÃO,Grill,Britania,Concluído,0,08-11-2018,14-08-2018,Sim
08-07-2018,BALCÃO,Grill,Britania,Concluído,0,30-08-2018,31-08-2018,Sim
08-07-2018,BALCÃO,Processador,Walita,Consertado,0,08-11-2018,14-08-2018,Sim
08-07-2018,BALCÃO,Espremedor,Philco,Concluído,0,25-08-2018,29-08-2018,Sim
08-07-2018,ETICKET,Aspirador Robo,Midea,Concluído,0,28-08-2018,29-08-2018,Sim
08-07-2018,ETICKET,Aspirador Robo,Midea,Concluído,0,30-08-2018,09-03-2018,Sim
08-07-2018,ETICKET,Aspirador Robo,Midea,Ressarcimento,0,0,0,Não
08-07-2018,BALCÃO,Ntb,Hp,Concluído,0,08-08-2018,08-09-2018,Sim
08-07-2018,BALCÃO,Microondas,Midea,Concluído,0,08-08-2018,08-08-2018,Sim
08-07-2018,BALCÃO,Secador,Britania,Concluído,0,21-08-2018,21-08-2018,Sim
08-07-2018,ON SITE,Desk,Daten,Concluído,0,08-08-2018,08-08-2018,Sim
08-07-2018,BALCÃO,Liquidificador,Britania,Concluído,0,09-10-2018,09-12-2018,Sim
08-07-2018,BALCÃO,Microondas,Midea,Concluído,0,13-09-2018,13-09-2018,Sim
08-07-2018,BALCÃO,Microondas,Midea,Concluído,0,25-08-2018,28-08-2018,Sim
08-08-2018,BALCÃO,Secador,Philco,Concluído,0,21-08-2018,22-08-2018,Sim
08-08-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,17-08-2018,18-08-2018,Sim
08-08-2018,BALCÃO,Secador,Philco,Troca,0,0,11-07-2018,Sim
08-08-2018,ON SITE,Lava/Seca,Midea,Concluído,0,08-08-2018,08-08-2018,Sim
08-08-2018,ON SITE,Lava/Seca,Midea,Concluído,0,08-09-2018,08-09-2018,Sim
08-08-2018,ON SITE,Lava/Seca,Midea,Concluído,0,08-09-2018,08-09-2018,Sim
08-08-2018,BALCÃO,Ntb,Dell,Concluído,0,21-08-2018,21-08-2018,Sim
08-08-2018,BALCÃO,Batedeira,Britania,Concluído,0,21-10-2018,11-04-2018,Sim
08-08-2018,BALCÃO,Ntb,Itautec,Concluído,0,17-08-2018,17-08-2018,Sim
08-08-2018,BALCÃO,Ntb,Dell,Concluído,0,16-08-2018,16-08-2018,Sim
08-08-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,09-04-2018,09-06-2018,Sim
08-08-2018,ETICKET,Aspirador Robo,Midea,Concluído,0,24-08-2018,09-10-2018,Sim
08-08-2018,BALCÃO,Máquina De Cortar Cabelo,Philco,Concluído,0,27-08-2018,27-08-2018,Sim
08-08-2018,ETICKET,Purificador,Midea,Concluído,0,20-08-2018,21-08-2018,Sim
08-08-2018,ETICKET,Microondas,Midea,Concluído,0,09-09-2018,09-10-2018,Sim
08-08-2018,ETICKET,Microondas,Midea,Concluído,0,25-08-2018,28-08-2018,Sim
08-09-2018,BALCAO,Ntb,Toshiba,Concluído,0,22-08-2018,22-08-2018,Sim
08-09-2018,ON SITE - 59501,Desk,Daten,Concluído,0,08-09-2018,08-09-2018,Sim
08-09-2018,ON SITE - 59500,Desk,Daten,Concluído,0,08-09-2018,08-09-2018,Sim
08-09-2018,ON SITE - 59525,Desk,Daten,Concluído,0,08-09-2018,08-09-2018,Sim
08-09-2018,BALCÃO,Fritadeira,Midea,Concluído,0,17-08-2018,21-08-2018,Sim
08-09-2018,BALCÃO,Ntb,Megaware,Concluído,0,17-08-2018,09-01-2018,Sim
08-09-2018,BALCÃO,Cafeteira,Philco,Concluído,0,08-11-2018,17-08-2018,Sim
08-09-2018,BALCÃO,Microondas,Midea,Troca,0,0,19-09-2018,Sim
08-10-2018,ON SITE,Desk,Daten,Concluído,0,08-10-2018,08-10-2018,Sim
08-10-2018,BALCÃO,Microondas,Midea,Concluído,0,08-10-2018,08-10-2018,Sim
08-10-2018,ON SITE,Lava/Seca,Midea,Concluído,0,08-11-2018,08-11-2018,Sim
08-10-2018,ETICKET,Microondas,Midea,Concluído,0,15-08-2018,16-08-2018,Sim
08-11-2018,BALCÃO,Ntb,Itautec,Concluído,0,18-08-2018,18-09-2018,Sim
08-11-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,14-08-2018,14-08-2018,Sim
08-11-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,14-08-2018,14-08-2018,Sim
08-11-2018,BALCÃO,Aquecedor,Britania,Concluído,0,09-05-2018,09-10-2018,Sim
08-11-2018,BALCÃO,Aquecedor,Nilko,Concluído,0,15-08-2018,18-08-2018,Sim
08-11-2018,BALCÃO,Ntb,Toshiba,Concluído,0,20-08-2018,21-08-2018,Sim
13-08-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,13-08-2018,13-08-2018,Sim
13-08-2018,BALCÃO,Ntb,Hp,Concluído,0,16-08-2018,16-08-2018,Sim
13-08-2018,BALCÃO,Ntb,Hp,Concluído,0,16-08-2018,16-08-2018,Sim
13-08-2018,BALCÃO,Ntb,Positivo,Concluído,0,16-08-2018,27-08-2018,Sim
13-08-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,15-08-2018,27-08-2018,Sim
13-08-2018,ON SITE,Ar Condicionado,Elgin,Concluído,0,14-08-2018,14-08-2018,Sim
13-08-2018,BALCÃO,Churrasqueira,Britania,Concluído,0,29-08-2018,29-08-2018,Sim
13-08-2018,BALCÃO,Cafeteira,Philco,Concluído,0,15-08-2018,17-08-2018,Sim
13-08-2018,ON SITE,Micro Ondas,Midea,Concluído,0,20-08-2018,24-08-2018,Sim
14-08-2018,BALCÃO,Microondas,Midea,Concluído,0,25-08-2018,27-08-2018,Sim
14-08-2018,ON SITE,Lava/Seca,Midea,Concluído,0,14-08-2018,14-08-2018,Sim
14-08-2018,BALCÃO,Aquecedor,Britania,Concluído,0,09-04-2018,09-11-2018,Sim
14-08-2018,BALCÃO,Grill,Britania,Concluído,0,22-08-2018,31-08-2018,Sim
14-08-2018,ETICKET,Microondas,Midea,Concluído,0,25-08-2018,28-08-2018,Sim
14-08-2018,ETICKET,Microondas,Midea,Concluído,0,15-08-2018,20-08-2018,Sim
14-08-2018,ON SITE - 59566,Desk,Daten,Concluído,0,19-09-2018,19-09-2018,Sim
14-08-2018,ETICKET,Robo,Midea,Concluído,0,24-08-2018,27-08-2018,Sim
14-08-2018,BALCÃO,Mixer,Philco,Concluído,0,27-08-2018,29-08-2018,Sim
15-08-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,20-08-2018,10-04-2018,Sim
15-08-2018,BALCÃO,Secador,Britania,0,0,0,0,0
15-08-2018,BALCÃO,Notebook,Sti,Sem Conserto,0,0,25-08-2018,Não
15-08-2018,ETICKET,Microondas,Midea,Concluído,0,25-08-2018,28-08-2018,Sim
15-08-2018,BALCÃO,Cortador De Cabelo,Philco,Concluído,0,25-08-2018,27-08-2018,Sim
15-08-2018,BALCÃO,Aspirador,Philco,Concluído,0,24-08-2018,28-08-2018,Sim
16-08-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,16-08-2018,16-08-2018,Sim
16-08-2018,ETICKET,Microondas,Midea,Concluído,0,25-08-2018,10-04-2018,Sim
16-08-2018,BALCÃO,Panificadora,Britania,Concluído,0,25-08-2018,25-08-2018,Sim
16-08-2018,BALCÃO,Aquecedor,Britania,Concluído,0,09-05-2018,09-10-2018,Sim
16-08-2018,ON SITE,Lava/Seca,Midea,Concluído,0,17-08-2018,17-08-2018,Sim
16-08-2018,BALCÃO,Fritadeira,Philco,Concluído,0,09-06-2018,09-10-2018,Sim
16-08-2018,ON SITE,Micro Ondas,Ge,Concluído,0,24-08-2018,24-08-2018,Sim
17-08-2018,ETICKET,Aspirador,Midea,Concluído,0,15-09-2018,20-09-2018,Sim
17-08-2018,ETICKET,Microondas,Midea,Concluído,0,11-06-2018,22-04-2019,Sim
17-08-2018,BALCÃO,Microondas,Midea,Concluído,0,21-08-2018,21-08-2018,Sim
17-08-2018,ON SITE,Ar Condicionado,Midea,0,0,0,0,0
17-08-2018,BALCÃO,Micro Ondas,Midea,Concluído,0,23-08-2018,25-08-2018,Sim
17-08-2018,BALCÃO,Liquidificador,Britania,Concluído,0,30-08-2018,31-08-2018,Sim
17-08-2018,BALCÃO,Liquidificador,Philco,Troca,0,0,14-09-2018,Sim
18-08-2018,ETICKET,Adega,Midea,Troca,0,0,01-08-2019,Não
18-08-2018,BALCÃO,Aquecedor,Britania,Concluído,0,09-05-2018,09-05-2018,Sim
18-08-2018,BALCÃO,Aspirador,Philco,Concluído,0,09-06-2018,09-11-2018,Sim
18-08-2018,ETICKET,Aspirador Robo,Midea,Concluído,0,24-08-2018,27-08-2018,Sim
18-08-2018,BALCÃO,Conj. Evap. E Cond.,Springer,Sem Conserto,0,0,30-10-2018,Não
20-08-2018,BALCÃO,Mixer,Britania,Concluído,0,30-08-2018,09-04-2018,Sim
20-08-2018,BALCÃO,Microondas,Philco,Concluído,0,09-09-2018,09-10-2018,Sim
20-08-2018,BALCÃO,Aspirador,Philco,Concluído,0,09-10-2018,09-12-2018,Sim
21-08-2018,BALCÃO,Micro Ondas,Midea,Descarte,0,0,16-08-2019,Não
21-08-2018,BALCÃO,Forno Eletrico,Philco,Concluído,0,25-08-2018,13-09-2018,Sim
21-08-2018,ON SITE,Lava/Seca,Midea,Concluído,0,22-08-2018,22-08-2018,Sim
21-08-2018,ON SITE,Lava/Seca,Midea,Concluído,0,21-08-2018,21-08-2018,Sim
21-08-2018,BALCÃO,Panela De Arroz,Britania,Concluído,0,30-08-2018,09-12-2018,Sim
21-08-2018,ON SITE,Lousa,Positivo,Concluído,0,22-08-2018,22-08-2018,Sim
21-08-2018,BALCÃO,Panela De Pressão,Midea,Concluído,0,30-09-2018,24-10-2018,Sim
21-08-2018,BALCÃO,Microondas,Midea,Concluído,0,25-08-2018,28-08-2018,Sim
21-08-2018,0,Purificador,Midea,Concluído,0,16-09-2018,16-09-2018,Sim
21-08-2018,ETICKET,Robo,Midea,Concluído,0,28-08-2018,29-08-2018,Sim
21-08-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,29-08-2018,29-08-2018,Sim
22-08-2018,BALCÃO,Robo,Philco,Concluído,0,09-03-2018,09-04-2018,Sim
22-08-2018,ON SITE,Ar Condicionado,Samsung,Concluído,0,17-09-2018,17-09-2018,Sim
22-08-2018,ON SITE,Lava/Seca,Midea,Concluído,0,30-08-2018,30-08-2018,Sim
22-08-2018,ON SITE,Desk,Daten,Concluído,0,24-08-2018,24-08-2018,Sim
22-08-2018,BALCÃO,Forno Eletrico,Philco,Concluído,0,22-09-2018,25-09-2018,Sim
22-08-2018,BALCÃO,Aquecedor,Britania,Concluído,0,15-09-2018,10-09-2018,Sim
22-08-2018,BALCÃO,Multi Processador,Britania,Concluído,0,09-06-2018,09-06-2018,Sim
23-08-2018,ON SITE,Ar Condicionado,Midea,Concluído,0,12-03-2018,12-03-2019,Sim
23-08-2018,ON SITE,Desk,Daten,Concluído,0,09-03-2018,09-03-2018,Sim
23-08-2018,ON SITE,Desk,Daten,Concluído,0,24-08-2018,24-08-2018,Sim
23-08-2018,BALCÃO,Desk,Montado,Concluído,0,09-03-2018,09-05-2018,Sim
