DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
26-05-2020,ETICKET,Microondas,Midea,Concluído,0,06-09-2020,06-12-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,20-06-2020,26-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,16-06-2020,16-06-2020,18-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,17-06-2020,24-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,16-06-2020,19-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,16-06-2020,16-06-2020,18-06-2020,Sim
26-05-2020,ETICKET,Robo,Midea,Concluído,0,19-06-2020,24-06-2020,Sim
26-05-2020,ETICKET,Robo,Wap,Descarte,0,0,0,Não
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,17-06-2020,26-06-2020,Sim
26-05-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,06-08-2020,Não
26-05-2020,BALCÃO,Microondas,Midea,Concluído,0,17-06-2020,25-06-2020,Sim
26-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,28-05-2020,28-05-2020,Sim
26-05-2020,BALCÃO,Lava E Seca,Midea,Concluído,0,08-08-2020,13-08-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,16-06-2020,19-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,16-06-2020,16-06-2020,18-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,17-06-2020,24-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,16-06-2020,16-06-2020,18-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,16-06-2020,16-06-2020,18-06-2020,Sim
26-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,27-05-2020,27-05-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,16-06-2020,19-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,16-06-2020,19-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,17-06-2020,24-06-2020,Sim
26-05-2020,ETICKET,Aspirador,Midea,Concluído,0,22-06-2020,07-06-2020,Sim
26-05-2020,ETICKET,Robo,Midea,Concluído,0,19-06-2020,24-06-2020,Sim
26-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,27-05-2020,27-05-2020,Sim
26-05-2020,ON SITE,Coifa,Midea,Concluído,0,06-04-2020,06-04-2020,Sim
26-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,27-05-2020,27-05-2020,Sim
26-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-10-2020,06-10-2020,Sim
26-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,28-05-2020,28-05-2020,Sim
27-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,28-05-2020,28-05-2020,Sim
27-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,06-01-2020,06-01-2020,Sim
27-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,28-05-2020,28-05-2020,Sim
27-05-2020,BALCÃO,Purificador,Midea,Concluído,0,17-06-2020,22-07-2020,Sim
27-05-2020,BALCÃO,Robo,Wap,Concluído,0,06-06-2020,06-10-2020,Sim
27-05-2020,BALCÃO,Aspirador,Midea,Concluído,0,06-04-2020,15-06-2020,Sim
27-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,26-06-2020,26-06-2020,Sim
27-05-2020,ON SITE,Lava E Seca,Midea,Concluído,0,27-05-2020,27-05-2020,Sim
27-05-2020,ON SITE,Frigobar,Midea,Concluído,0,19-06-2020,19-06-2020,Sim
27-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,28-05-2020,28-05-2020,Sim
28-05-2020,BALCAO,Evaporadora,Midea,Concluído,0,14-08-2020,18-08-2020,Sim
28-05-2020,ON SITE,Lava E Seca,Midea,Concluído,0,29-06-2020,29-06-2020,Sim
28-05-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,0,17-06-2020,Sim
28-05-2020,ON SITE,Lava E Seca,Midea,Concluído,0,19-06-2020,19-06-2020,Sim
28-05-2020,ON SITE,Lava E Seca,Midea,Concluído,0,30-05-2020,30-05-2020,Sim
28-05-2020,BALCÃO,Microondas,Midea,Concluído,0,06-10-2020,15-06-2020,Sim
28-05-2020,BALCÃO,Microondas,Midea,Concluído,0,28-05-2020,28-05-2020,Sim
28-05-2020,ON SITE,Ar Condicionado,Gree,Cancelado,0,0,06-01-2020,Não
29-05-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,09-05-2020,09-05-2020,Sim
29-05-2020,ON SITE,Lavadora,Panasonic,Concluído,17-06-2020,06-03-2020,06-03-2020,Sim
29-05-2020,ON SITE,Lava E Seca,Midea,Concluído,0,29-05-2020,29-05-2020,Sim
29-05-2020,ON SITE,Refrigerador,Panasonic,Troca,0,0,19-11-2020,Não
29-05-2020,ON SITE,Ar Condicionado,Lg,Cancelado,0,0,06-10-2020,Não
29-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,30-05-2020,30-05-2020,Sim
29-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,06-02-2020,06-02-2020,Sim
29-05-2020,ON SITE,Lavadora,Panasonic,0,0,0,0,0
29-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,30-05-2020,30-05-2020,Sim
30-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,30-05-2020,30-05-2020,Sim
30-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,30-05-2020,30-05-2020,Sim
30-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,13-06-2020,13-06-2020,Sim
30-05-2020,BALCÃO,Robo,Wap,Concluído,0,06-03-2020,06-04-2020,Sim
30-05-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,0,09-02-2020,Não
06-01-2020,ETICKET,Robo,Midea,Concluído,0,20-06-2020,07-01-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-01-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,0,20-06-2020,26-06-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-01-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-01-2020,ETICKET,Microondas,Midea,Concluído,0,18-06-2020,24-06-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-01-2020,ETICKET,Robo,Midea,Concluído,0,20-06-2020,26-06-2020,Sim
06-01-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-05-2020,06-05-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,16-06-2020,16-06-2020,18-06-2020,Sim
06-01-2020,ETICKET,Robo,Wap,Concluído,0,06-06-2020,06-10-2020,Sim
06-01-2020,ETICKET,Robo,Wap,Concluído,0,06-08-2020,06-12-2020,Sim
06-01-2020,ETICKET,Robo,Wap,Concluído,0,20-06-2020,26-06-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,0,19-06-2020,24-06-2020,Sim
06-01-2020,ETICKET,Robo,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-01-2020,BALCÃO,Microondas,Midea,Concluído,0,06-05-2020,06-08-2020,Sim
06-01-2020,ON SITE,Lavadora,Panasonic,Concluído,0,28-12-2020,28-12-2020,Sim
06-01-2020,BALCÃO,Ntb,Toshiba,Sem Conserto,0,0,06-05-2020,Não
06-01-2020,ETICKET,Aspirador,Midea,Retornou,0,0,06-12-2020,Não
06-01-2020,ETICKET,Aspirador,Midea,Concluído,30-06-2020,25-06-2020,07-06-2020,Sim
06-01-2020,BALCÃO,Microondas,Midea,Concluído,0,06-06-2020,06-08-2020,Sim
06-01-2020,ETICKET,Aspirador,Midea,Concluído,0,18-07-2020,24-07-2020,Sim
06-01-2020,ETICKET,Robo,Wap,Concluído,0,06-08-2020,16-06-2020,Sim
06-01-2020,ETICKET,Robo,Wap,Concluído,0,20-06-2020,26-06-2020,Sim
06-01-2020,ETICKET,Robo,Wap,Concluído,0,06-08-2020,16-06-2020,Sim
06-01-2020,ON SITE,Lavadora,Panasonic,Concluído,17-06-2020,06-03-2020,06-03-2020,Sim
06-01-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,05-02-2020,05-02-2020,Sim
06-01-2020,ON SITE,Refrigerador,Panasonic,Cancelado,0,0,07-01-2020,Não
06-01-2020,ON SITE,Lavadora,Panasonic,0,0,0,0,0
06-02-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-03-2020,06-03-2020,Sim
06-02-2020,ON SITE,Lava E Seca,Midea,Concluído,0,06-02-2020,06-02-2020,Sim
06-02-2020,BALCÃO,Aspirador,Midea,Concluído,0,18-06-2020,19-06-2020,Sim
06-02-2020,BALCÃO,Microondas,Electrolux,Concluído,0,06-06-2020,06-08-2020,Sim
06-02-2020,BALCÃO,Panela,Midea,Concluído,0,06-08-2020,07-07-2020,Sim
06-02-2020,BALCÃO,Climatizador,Springer,Concluído,0,16-06-2020,22-06-2020,Sim
06-02-2020,BALCÃO,Ntb,Sti,Concluído,0,29-07-2020,31-07-2020,Sim
06-03-2020,ETICKET,Microondas,Midea,Concluído,0,19-06-2020,24-06-2020,Sim
06-03-2020,ETICKET,Microondas,Midea,Concluído,0,06-10-2020,06-12-2020,Sim
06-03-2020,ETICKET,Microondas,Midea,Concluído,0,19-06-2020,24-06-2020,Sim
06-03-2020,ETICKET,Microondas,Midea,Concluído,0,19-06-2020,24-06-2020,Sim
06-03-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,06-03-2020,06-03-2020,Sim
06-03-2020,ETICKET,Microondas,Midea,Concluído,0,25-06-2020,07-01-2020,Sim
06-03-2020,ETICKET,Microondas,Midea,Concluído,0,06-10-2020,16-06-2020,Sim
06-03-2020,BALCÃO,Aspirador,Midea,Concluído,0,16-06-2020,17-06-2020,Sim
06-03-2020,ETICKET,Microondas,Midea,Concluído,0,06-12-2020,16-06-2020,Sim
06-03-2020,ETICKET,Robo,Midea,Concluído,0,25-06-2020,07-01-2020,Sim
06-03-2020,ETICKET,Aspirador,Midea,Concluído,0,17-07-2020,24-07-2020,Sim
06-03-2020,ETICKET,Robo,Wap,Concluído,0,06-08-2020,06-12-2020,Sim
06-03-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,14-07-2020,Sim
06-03-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,06-03-2020,06-03-2020,Sim
06-03-2020,ETICKET,Robo,Wap,Concluído,0,06-10-2020,16-06-2020,Sim
06-03-2020,ETICKET,Robo,Wap,Concluído,0,06-12-2020,16-06-2020,Sim
06-03-2020,BALCÃO,Aspirador,Midea,Concluído,0,29-06-2020,07-02-2020,Sim
06-03-2020,ON SITE,Ar Condicionado,Midea,Cancelado,0,0,21-07-2020,Não
06-03-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,06-05-2020,06-05-2020,Sim
06-03-2020,ON SITE,Refrigerador,Panasonic,Cancelado,0,0,06-10-2020,Não
06-04-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-01-2020,Sim
06-04-2020,ETICKET,Aspirador,Midea,Concluído,0,20-06-2020,26-06-2020,Sim
06-04-2020,ETICKET,Robo,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-04-2020,ETICKET,Aspirador,Midea,Concluído,0,26-06-2020,07-10-2020,Sim
06-04-2020,ETICKET,Robo,Wap,Concluído,0,06-08-2020,06-12-2020,Sim
06-04-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-04-2020,ON SITE,Lavadora,Panasonic,Concluído,29-06-2020,13-06-2020,13-06-2020,Sim
06-04-2020,ETICKET,Aspirador,Midea,Concluído,0,27-06-2020,21-07-2020,Sim
06-04-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-04-2020,ETICKET,Aspirador,Midea,Concluído,16-06-2020,16-06-2020,18-06-2020,Sim
06-04-2020,ETICKET,Aspirador,Midea,Concluído,0,20-06-2020,26-06-2020,Sim
06-04-2020,ETICKET,Microondas,Midea,Concluído,0,22-06-2020,26-06-2020,Sim
06-04-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,06-06-2020,06-06-2020,Sim
06-04-2020,ETICKET,Microondas,Midea,Concluído,0,06-12-2020,16-06-2020,Sim
06-04-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-05-2020,06-05-2020,Sim
06-04-2020,ETICKET,Robo,Midea,Concluído,0,07-03-2020,15-07-2020,Sim
06-04-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
06-05-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,23-06-2020,23-06-2020,Sim
06-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-06-2020,06-06-2020,Sim
06-05-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,07-03-2020,07-03-2020,Sim
06-05-2020,BALCÃO,Robo,Wap,Concluído,0,06-12-2020,16-06-2020,Sim
06-05-2020,ON SITE,Ar Condicionado,Gree,0,0,0,0,0
06-06-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,17-06-2020,Não
06-06-2020,ON SITE,Lava E Seca,Midea,Concluído,20-06-2020,26-06-2020,26-06-2020,Sim
06-06-2020,ETICKET,Aspirador,Midea,Concluído,16-06-2020,16-06-2020,18-06-2020,Sim
06-06-2020,ETICKET,Robo,Wap,Concluído,0,22-06-2020,23-06-2020,Sim
06-06-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-08-2020,etICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-08-2020,etICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-08-2020,etICKET,Robo,Wap,Concluído,0,29-06-2020,07-02-2020,Sim
06-08-2020,ETICKET,Robo,Midea,0,0,0,0,0
06-08-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
06-08-2020,ETICKET,Panela,Midea,Concluído,21-07-2020,07-02-2020,08-06-2020,Sim
06-08-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-08-2020,ON SITE,Lava E Seca,Midea,Concluído,0,06-10-2020,06-10-2020,Sim
06-08-2020,ETICKET,Aspirador,Midea,Concluído,0,06-12-2020,16-06-2020,Sim
06-08-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-12-2020,06-12-2020,Sim
06-08-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-09-2020,06-09-2020,Sim
06-08-2020,ETICKET,Aspirador,Mideqa,Concluído,0,07-01-2020,21-07-2020,Sim
06-08-2020,BALCÃO,Ntb,Lenovo,Sem Conserto,0,0,06-10-2020,Não
06-08-2020,ETICKET,Robo,Midea,Concluído,0,26-06-2020,07-10-2020,Sim
06-08-2020,ETICKET,Aspirador,Midea,Concluído,0,26-06-2020,07-10-2020,Sim
06-08-2020,ETICKET,Microondas,Midea,Concluído,0,06-12-2020,16-06-2020,Sim
06-08-2020,ON SITE,Lavadora,Panasonic,Concluído,0,0,17-06-2020,Não
06-08-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,24-07-2020,Sim
06-08-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,15-06-2020,15-06-2020,Sim
06-09-2020,ETICKET,Robo,Wap,Concluído,0,20-06-2020,26-06-2020,Sim
06-09-2020,ETICKET,Robo,Wap,Concluído,0,29-06-2020,07-02-2020,Sim
06-09-2020,ETICKET,Robo,Wap,Concluído,0,29-06-2020,07-02-2020,Sim
06-09-2020,ETICKET,Robo,Wap,Concluído,0,19-06-2020,23-06-2020,Sim
06-09-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
06-09-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
06-09-2020,ETICKET,Robo,Wap,Concluído,0,29-06-2020,07-02-2020,Sim
06-09-2020,ETICKET,Robo,Wap,Concluído,0,19-06-2020,23-06-2020,Sim
06-09-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
06-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-12-2020,06-12-2020,Sim
06-10-2020,BALCÃO,Robo,Wap,Concluído,0,16-06-2020,18-06-2020,Sim
06-10-2020,BALCÃO,Ntb,Sti,Concluído,0,19-06-2020,22-06-2020,Sim
06-10-2020,ON SITE,Refrigerador,Panasonic,Cancelado,0,0,06-12-2020,Não
06-10-2020,ON SITE,Lava E Seca,Midea,Cancelado,0,0,26-06-2020,Não
06-10-2020,ON SITE,Lava E Seca,Midea,Concluído,0,06-12-2020,06-12-2020,Sim
06-12-2020,BALCÃO,Ntb,Toshiba,Sem Conserto,0,0,15-07-2020,Não
06-12-2020,BALCÃO,Ntb,Positivo,Concluído,0,25-06-2020,29-06-2020,Sim
06-12-2020,ON SITE,Lavadora,Panasonic,Concluído,0,06-12-2020,06-12-2020,Sim
06-12-2020,ON SITE,Lava E Seca,Midea,Concluído,20-06-2020,24-06-2020,24-06-2020,Sim
06-12-2020,ON SITE,Lavadora,Panasonic,Concluído,07-08-2020,07-10-2020,07-10-2020,Sim
06-12-2020,BALCÃO,Robo,Wap,Concluído,0,19-06-2020,30-06-2020,Sim
06-12-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-12-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
06-12-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
06-12-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
06-12-2020,ETICKET,Aspirador,Midea,Concluído,0,22-07-2020,24-07-2020,Sim
13-06-2020,BALCÃO,Climatizador,Springer,Concluído,0,19-06-2020,26-06-2020,Sim
13-06-2020,ETICKET,Aspirador,Midea,Concluído,0,26-06-2020,07-10-2020,Sim
13-06-2020,ETICKET,Robo,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
13-06-2020,ETICKET,Aspirador,Mdiea,Concluído,0,07-01-2020,21-07-2020,Sim
13-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
13-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
13-06-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
13-06-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
13-06-2020,ETICKET,Robo,Wap,Concluído,0,29-06-2020,07-02-2020,Sim
13-06-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
13-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,21-07-2020,Sim
13-06-2020,ON SITE,Refrigerador,Panasonic,0,0,0,0,0
13-06-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
13-06-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
13-06-2020,ON SITE,Lava E Seca,Midea,0,0,0,0,0
15-06-2020,ETICKET,Robo,Wap,Troca,0,0,22-06-2020,Não
15-06-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
15-06-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
15-06-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
15-06-2020,ETICKET,Robo,Wap,Concluído,0,17-08-2020,28-08-2020,Sim
15-06-2020,ETICKET,Robo,Wap,Concluído,0,07-06-2020,23-07-2020,Sim
15-06-2020,BALCÃO,Microondas,Midea,Concluído,0,17-06-2020,18-06-2020,Sim
15-06-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
15-06-2020,BALCAO,Notebook,Acer,Concluído,0,20-11-2020,29-12-2020,Sim
15-06-2020,ON SITE,Lavaqdora,Panasonic,Concluído,0,15-06-2020,15-06-2020,Sim
15-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,17-06-2020,17-06-2020,Sim
15-06-2020,ON SITE,Refrigerador,Panasonic,Cancelado,0,0,16-06-2020,Não
15-06-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,17-07-2020,17-07-2020,Sim
0,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,21-07-2020,Sim
15-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,0,Sim
15-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,21-07-2020,Sim
15-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,13-07-2020,Sim
15-06-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
15-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,15-06-2020,15-06-2020,Sim
15-06-2020,ETICKET,Microondas,Midea,Concluído,0,20-06-2020,26-06-2020,Sim
15-06-2020,ON SITE,Lava E Seca,Midea,Concluído,0,24-06-2020,24-06-2020,Aim
15-06-2020,BALCÃO,Cooktop,Midea,Concluído,0,10-06-2020,10-06-2020,Sim
16-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,27-06-2020,27-06-2020,Sim
16-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,21-06-2020,21-06-2020,Sim
16-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,21-06-2020,21-06-2020,Sim
16-06-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,17-06-2020,Não
16-06-2020,ON SITE,Lavadora,Panasonic,Concluído,29-06-2020,17-06-2020,17-06-2020,Sim
16-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,17-06-2020,17-06-2020,Sim
16-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,17-06-2020,17-06-2020,Sim
17-06-2020,ON SITE,Lavadora,Panasonic,Concluído,29-06-2020,17-06-2020,17-06-2020,Sim
0,ETICKET,Microondas,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
17-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,22-07-2020,Sim
17-06-2020,ETICKET,Microondas,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
17-06-2020,ETICKET,Robo,Midea,Concluído,0,19-06-2020,26-06-2020,Sim
17-06-2020,etICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
17-06-2020,ETICKET,Aspirador,Midea,Concluído,0,09-01-2020,15-09-2020,Sim
17-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-06-2020,22-07-2020,Sim
17-06-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
17-06-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,22-06-2020,22-06-2020,Sim
17-06-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
17-06-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
17-06-2020,ETICKET,Robo,Midea,Concluído,0,07-06-2020,22-07-2020,Sim
17-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,24-06-2020,24-06-2020,Sim
17-06-2020,ETICKET,Microondas,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
17-06-2020,ETICKET,Aspirador,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
17-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,21-06-2020,21-06-2020,Sim
17-06-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,18-06-2020,18-06-2020,Sim
17-06-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,24-06-2020,24-06-2020,Sim
17-06-2020,BALCÃO,Desk,Montado,Sem Conserto,0,0,23-06-2020,Não
17-06-2020,BALCÃO,Ntb,Acer,Sem Conserto,0,0,23-06-2020,Não
17-06-2020,ON SITE,Lava E Seca,Midea,Concluído,0,24-06-2020,24-06-2020,Sim
17-06-2020,ON SITE,Secadora,Midea,Concluído,0,24-06-2020,24-06-2020,Sim
17-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,21-06-2020,21-06-2020,Sim
17-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,21-06-2020,21-06-2020,Sim
17-06-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,18-06-2020,Não
18-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,21-06-2020,21-06-2020,Sim
18-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,19-06-2020,19-06-2020,Sim
18-06-2020,ON SITE,Lava E Seca,Midea,Cancelado,0,0,01-12-2021,Não
18-06-2020,ON SITE,Lava E Seca,Midea,Concluído,0,19-06-2020,19-06-2020,Sim
19-06-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,24-06-2020,24-06-2020,Sim
19-06-2020,ON SITE,Lava E Seca,Midea,Concluído,0,19-06-2020,19-06-2020,Sim
19-06-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,19-06-2020,19-06-2020,Sim
19-06-2020,BALCÃO,Ntb,Acer,Concluído,0,08-12-2020,13-08-2020,Sim
20-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-07-2020,30-07-2020,Sim
20-06-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,29-06-2020,29-06-2020,Sim
20-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-08-2020,21-07-2020,Sim
20-06-2020,ETICKET,Microondas,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
20-06-2020,ETICKET,Microondas,Midea,Concluído,0,07-03-2020,28-07-2020,Sim
20-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-08-2020,15-07-2020,Sim
20-06-2020,ETICKET,Microondas,Midea,Concluído,0,15-07-2020,28-07-2020,Sim
20-06-2020,ETICKET,Microondas,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
20-06-2020,ETICKET,Microondas,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
20-06-2020,ETICKET,Microondas,Midea,Concluído,0,25-06-2020,07-06-2020,Sim
20-06-2020,ETICKET,Microondas,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
20-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,07-10-2020,Sim
20-06-2020,ETICKET,Robo,Midea,Concluído,0,30-06-2020,13-07-2020,Sim
20-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-08-2020,22-07-2020,Sim
20-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-08-2020,21-07-2020,Sim
20-06-2020,ETICKET,Robo,Midea,Concluído,0,07-03-2020,15-07-2020,Sim
20-06-2020,ETICKET,Robo,Midea,Concluído,0,07-03-2020,14-07-2020,Sim
20-06-2020,ETICKET,Robo,F. Midea,Concluído,0,07-08-2020,07-08-2020,Sim
20-06-2020,ETICKET,Fritadeira,Midea,Troca,14-08-2020,0,14-10-2020,Não
20-06-2020,ETICKET,Robo,Wap,Concluído,0,07-04-2020,07-09-2020,Sim
20-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-08-2020,15-07-2020,Sim
20-06-2020,ETICKET,Aspirador,Midea,0,0,0,0,0
20-06-2020,ETICKET,Aspirador,Midea,Concluído,0,07-01-2020,21-07-2020,Sim
