DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
01-04-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,05-04-2021,01-04-2021,Sim
01-04-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,01-04-2021,01-04-2021,Sim
01-04-2021,ON SITE,Lavadora,Panasonic,Concluido,18-01-2021,01-06-2021,01-06-2021,Sim
01-04-2021,BALCÃO,Aspirador,Midea,Concluido,00-00-0000,01-08-2021,20-01-2021,Sim
01-04-2021,ON SITE,Microondas Embutir,Panasonic,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não
01-04-2021,ON SITE,Coifa,Midea,Concluido,00-00-0000,01-11-2021,01-11-2021,Sim
01-04-2021,BALCÃO,Robo,Wap,Troca,00-00-0000,00-00-0000,02-01-2021,não
01-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-07-2021,13-01-2021,Sim
01-04-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,01-12-2021,21-01-2021,Sim
01-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,13-01-2021,20-01-2021,Sim
01-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-07-2021,13-01-2021,Não
01-04-2021,ETICKET,Aspirador,Midea,Troca,00-00-0000,00-00-0000,00-00-0000,não
01-04-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,15-01-2021,21-01-2021,Sim
01-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,17-03-2021,26-03-2021,Sim
01-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-08-2021,13-01-2021,Sim
01-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-07-2021,14-01-2021,Sim
01-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-07-2021,13-01-2021,Sim
01-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-07-2021,13-01-2021,Sim
01-04-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,01-07-2021,01-11-2021,sem defeito
01-04-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,01-06-2021,01-06-2021,Sim
01-04-2021,BALCÃO,Robo,Wap,Concluido,00-00-0000,01-12-2021,16-01-2021,Sim
01-04-2021,BALCÃO,Fritadeira,Midea,Sem Conserto,00-00-0000,00-00-0000,26-01-2021,não
01-04-2021,ETICKET,Robo,Wap,Concluido,01-12-2021,01-12-2021,15-01-2021,Sim
01-04-2021,ETICKET,Robo,Wap,Concluido,01-12-2021,01-12-2021,14-01-2021,Sim
01-04-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,01-08-2021,01-12-2021,sem defeito
01-04-2021,ETICKET,Robo,Wap,Concluido,15-01-2021,16-01-2021,19-01-2021,Sim
01-04-2021,ON SITE,Refrigerador,Panasonic,Troca,25-01-2021,00-00-0000,03-03-2021,não
01-04-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,01-05-2021,01-05-2021,Sim
01-04-2021,ON SITE,Refrigerador,Panasonic,Cancelado,00-00-0000,00-00-0000,14-01-2021,Não
01-04-2021,ON SITE,Lavadora,Panasonic,ConcluãDo,00-00-0000,01-07-2021,01-07-2021,Sim
01-04-2021,ON SITE,Refrigerador,Panasonic,Concluido,18-01-2021,21-01-2021,21-01-2021,Sim
01-05-2021,ON SITE,Ar Condicionado,Midea,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não
01-05-2021,BALCÃO,Micro Ondas,Midea,Concluido,00-00-0000,01-06-2021,01-07-2021,Sim
01-05-2021,BALCÃO,Adega,Midea,Concluido,00-00-0000,16-01-2021,22-01-2021,Sim
01-05-2021,ON SITE,Lavadora,Panasonic,ConcluãDo,00-00-0000,01-06-2021,01-06-2021,Sim
01-05-2021,ON SITE,Lavadora,Panasonic,ConcluãDo,18-01-2021,19-01-2021,19-01-2021,Sim
01-05-2021,BALCÃO,Ntb,Dell,Sem Conserto,00-00-0000,00-00-0000,27-01-2021,não
01-05-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-07-2021,14-01-2021,Sim
01-05-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-08-2021,13-01-2021,Sim
01-05-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,02-04-2021,02-12-2021,Sim
01-05-2021,ETICKET,Robo,Wap,Concluido,01-04-2021,02-05-2021,02-10-2021,Sim
01-05-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,27-02-2021,03-03-2021,Sim
01-05-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,01-12-2021,14-01-2021,sem defeito
01-05-2021,ETICKET,Robo,Wap,Concluido,19-01-2021,20-01-2021,25-01-2021,Sim
01-05-2021,ETICKET,Robo,Wap,Concluido,15-01-2021,15-01-2021,21-01-2021,Sim
01-05-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,01-12-2021,14-01-2021,sem defeito
01-05-2021,ETICKET,Robo,Wap,Concluido,25-02-2021,03-01-2021,03-03-2021,Sim
01-05-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-08-2021,13-01-2021,Sim
01-05-2021,ETICKET,Robo,Wap,Concluido,27-01-2021,28-01-2021,29-01-2021,Sim
,BALCÃO,Robo,Wap,Concluido,02-01-2021,02-02-2021,02-05-2021,Sim
01-05-2021,BALCÃO,Robo,Wap,Sem Conserto,00-00-0000,00-00-0000,25-02-2021,não
01-05-2021,BALCÃO,Robo,Wap,Concluido,15-01-2021,16-01-2021,19-01-2021,Sim
01-06-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,01-07-2021,01-07-2021,Sim
01-06-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,01-07-2021,01-07-2021,Sim
01-06-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,27-01-2021,27-01-2021,Sim
01-06-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,13-01-2021,13-01-2021,Sim
01-06-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,15-01-2021,19-01-2021,sem defeito
01-06-2021,ETICKET,Microondas,Midea,ConcluãDo,00-00-0000,01-11-2021,15-01-2021,Sim
01-06-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,13-01-2021,20-01-2021,Sim
01-06-2021,ETICKET,Robo,Wp,Concluido,19-01-2021,02-11-2021,16-02-2021,Sim
01-06-2021,ETICKET,Robo,Wap,Concluido,19-01-2021,19-01-2021,21-01-2021,Sim
01-06-2021,BALCÃO,Robo,Wap,Concluido,23-02-2021,03-01-2021,03-08-2021,Sim
01-06-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,01-08-2021,01-08-2021,Sim
01-06-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,01-11-2021,01-11-2021,Sim
01-07-2021,BALCÃO,Robo,Wap,Concluido,15-01-2021,16-01-2021,25-01-2021,Sim
01-07-2021,ON SITE,Ar Condicionado,Springer,Concluido,00-00-0000,01-11-2021,01-11-2021,Sim
01-07-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,18-01-2021,18-01-2021,Sim
01-07-2021,ON SITE,Lava E Seca,Panasonic,Concluido,03-09-2021,03-11-2021,03-11-2021,Sim
01-07-2021,BALCÃO,Aspirador,Electrolux,Sem Conserto,00-00-0000,00-00-0000,29-01-2021,não
01-07-2021,ON SITE,Refrigerador,Panasonic,ConcluãDo,00-00-0000,01-08-2021,01-08-2021,Sim
01-07-2021,ON SITE,Refrigerador,Panasonic,Concluido,25-01-2021,27-01-2021,27-01-2021,Sim
01-07-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,01-08-2021,01-08-2021,Sim
01-07-2021,ON SITE,Lavadora,Panasonic,Concluido,18-01-2021,27-01-2021,27-01-2021,Sim
01-07-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,15-01-2021,15-01-2021,Sim
01-07-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,02-05-2021,02-11-2021,Sim
01-07-2021,ETICKET,Robo,Wap,Concluido,15-01-2021,25-01-2021,28-01-2021,Sim
01-07-2021,ETICKET,Robo,Wap,Concluido,15-01-2021,20-01-2021,25-01-2021,Sim
01-07-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,16-01-2021,19-01-2021,Sim
01-07-2021,ETICKET,Aspirador,Midea,ConcluãDo,00-00-0000,01-12-2021,15-01-2021,Sim
01-07-2021,ETICKET,Robo,Wap,Sem Conserto,00-00-0000,00-00-0000,02-12-2021,não
01-07-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,02-01-2021,02-09-2021,Sim
01-07-2021,ETICKET,Aspirador,Midea,ConcluãDo,00-00-0000,01-12-2021,15-01-2021,Sim
01-07-2021,ETICKET,Robo,Wap,Concluido,23-02-2021,24-02-2021,03-01-2021,Sim
01-07-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-12-2021,15-01-2021,Sim
01-07-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,01-12-2021,14-01-2021,Sim
01-07-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,01-12-2021,20-01-2021,Sim
01-08-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,01-08-2021,01-08-2021,Sim
01-08-2021,ON SITE,Lavadora,Panasonic,Concluido,25-01-2021,15-01-2021,15-01-2021,Sim
01-08-2021,BALCÃO,Robo,Wap,Concluido,19-01-2021,25-01-2021,30-01-2021,Sim
01-08-2021,ON SITE,Lavadora,Panasonic,Sem Conserto,00-00-0000,00-00-0000,17-02-2021,não
01-08-2021,ETICKET,Aspirador,Midea,Sem Defeito,00-00-0000,00-00-0000,20-01-2021,não
01-08-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,13-01-2021,21-01-2021,Sim
01-08-2021,ETICKET,Robo,Wap,Concluido,19-01-2021,02-01-2021,02-10-2021,Sim
01-08-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,13-01-2021,20-01-2021,Sim
01-08-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,03-12-2021,18-03-2021,Sim
01-08-2021,ETICKET,Robo,Wap,Concluido,19-01-2021,19-01-2021,21-01-2021,Sim
01-08-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,27-01-2021,02-09-2021,Sim
01-08-2021,ETICKET,Robo,Midea,Troca,00-00-0000,00-00-0000,24-03-2021,não
01-08-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,01-12-2021,26-02-2021,Sim
01-08-2021,ETICKET,Robo,Wap,Sem Defeito,00-00-0000,00-00-0000,02-11-2021,não
01-08-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,02-03-2021,02-03-2021,Sim
01-08-2021,BALCÃO,Robo,Quanta,Concluido,00-00-0000,00-00-0000,05-05-2021,Não
01-08-2021,ON SITE,Refrigerador,Panasonic,ConcluãDo,00-00-0000,01-09-2021,01-09-2021,Sim
01-09-2021,ON SITE,Ar Condicionado,Midea,Concluido,00-00-0000,22-01-2021,22-01-2021,Sim
01-09-2021,ON SITE,Ar Condicionado,Midea,Concluido,00-00-0000,13-01-2021,13-01-2021,não
01-09-2021,BALCÃO,Aspirador,Midea,Concluido,00-00-0000,02-02-2021,02-04-2021,Sim
01-09-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,21-01-2021,21-01-2021,Sim
01-09-2021,BALCÃO,Robo,Wap,Troca,00-00-0000,00-00-0000,00-00-0000,não
01-09-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,15-02-2021,18-02-2021,Sim
01-09-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,01-11-2021,01-11-2021,Sim
01-11-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,13-01-2021,13-01-2021,Sim
01-11-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,15-01-2021,15-01-2021,Sim
01-11-2021,ON SITE,Lava E Seca,Midea,Sem Defeito,00-00-0000,00-00-0000,01-12-2021,não
01-11-2021,ON SITE,Cooktop,Panasonic,Concluido,00-00-0000,14-01-2021,14-01-2021,não
01-11-2021,ON SITE,Ar Condicionado,Daikin,Concluido,00-00-0000,26-01-2021,26-01-2021,Sim
01-11-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,17-01-2021,17-01-2021,Sim
01-11-2021,BALCÃO,Ntb,Vaio,Concluido,00-00-0000,02-05-2021,02-06-2021,Sim
01-11-2021,ON SITE,Lava E Seca,Midea,Concluido,14-01-2021,18-01-2021,18-01-2021,Sim
01-11-2021,BALCÃO,Microondas,Midea,Concluido,00-00-0000,01-12-2021,01-12-2021,Sim
01-11-2021,ETICKET,Aspirador,Midea,Concluido,20-01-2021,15-01-2021,03-10-2021,Sim
01-11-2021,ETICKET,Robo,Wap,Concluido,19-01-2021,19-01-2021,21-01-2021,Sim
01-11-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,17-02-2021,23-02-2021,Sim
01-11-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,22-01-2021,02-09-2021,Sim
01-11-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,02-11-2021,02-11-2021,Sim
01-11-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,02-11-2021,02-11-2021,Sim
01-11-2021,ETICKET,Aspirador,Midea,Sem Defeito,00-00-0000,00-00-0000,21-01-2021,não
01-11-2021,ETICKET,Panela,Midea,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não
01-11-2021,ETICKET,Climatizador,Midea,Troca,00-00-0000,00-00-0000,16-04-2021,troca
01-11-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,16-01-2021,19-01-2021,Sim
01-11-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,01-12-2021,01-12-2021,Sim
01-11-2021,ON SITE,Cooktop,Midea,Cancelada,00-00-0000,00-00-0000,00-00-0000,não
01-11-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,01-12-2021,01-12-2021,Sim
01-11-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,01-12-2021,01-12-2021,Sim
01-11-2021,BALCÃO,Ar Janela,Midea,Concluido,02-02-2021,02-11-2021,22-02-2021,Sim
01-11-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,28-01-2021,26-02-2021,Sim
01-11-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,01-12-2021,01-12-2021,Sim
01-12-2021,BALCÃO,Cooktop,Midea,Sem Defeito,00-00-0000,00-00-0000,02-12-2021,Sim
01-12-2021,BALCÃO,Ntb,Positivo,Concluido,00-00-0000,23-01-2021,22-02-2021,Sim
01-12-2021,BALCÃO,Ntb,Acer,Concluido,00-00-0000,01-12-2021,14-01-2021,Sim
01-12-2021,ON SITE,Refrigerador,Panasonic,Concluido,20-01-2021,21-01-2021,21-01-2021,Sim
01-12-2021,ON SITE,Refrigerador,Panasonic,Cancelado,00-00-0000,00-00-0000,00-00-0000,não
01-12-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,15-01-2021,15-01-2021,Sim
01-12-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,02-05-2021,02-11-2021,Sim
01-12-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,18-01-2021,19-01-2021,sem defeito
01-12-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,14-01-2021,20-01-2021,Sim
01-12-2021,ETICKET,Robo,Wap,Concluido,25-01-2021,25-01-2021,28-01-2021,Sim
01-12-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,15-01-2021,19-01-2021,Sim
01-12-2021,ETICKET,Robo,Wap,Concluido,20-01-2021,20-01-2021,21-01-2021,Sim
01-12-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,14-01-2021,20-01-2021,Sim
01-12-2021,ETICKET,Robo,Wap,Concluido,20-01-2021,20-01-2021,25-01-2021,Sim
01-12-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,14-01-2021,20-01-2021,Sim
01-12-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,15-01-2021,02-09-2021,Sim
01-12-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,14-01-2021,21-01-2021,Sim
01-12-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,25-01-2021,28-01-2021,Sim
01-12-2021,ETICKET,Robo,Wap,Concluido,23-02-2021,24-02-2021,03-01-2021,Sim
01-12-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,19-01-2021,26-01-2021,Sim
01-12-2021,ON SITE,Refrigerador,Panasonic,Concluido,25-01-2021,26-01-2021,26-01-2021,Sim
01-12-2021,ON SITE,Microondas De Embutir,Panasonic,Concluido,20-01-2021,20-01-2021,22-01-2021,Sim
01-12-2021,ETICKET,Aspirador,Midea,Sem Defeito,00-00-0000,00-00-0000,21-01-2021,não
01-12-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,14-01-2021,20-01-2021,Sim
01-12-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,18-01-2021,26-01-2021,Sim
01-12-2021,ETICKET,Aspirador,Midea,Sem Defeito,00-00-0000,00-00-0000,26-01-2021,não
01-12-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,19-01-2021,29-01-2021,Sim
01-12-2021,ETICKET,Robo,Wap,Concluido,02-01-2021,02-02-2021,01-04-2021,Sim
01-12-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,28-01-2021,26-02-2021,Sim
01-12-2021,ETICKET,Fritadeira,Midea,Troca,00-00-0000,00-00-0000,00-00-0000,Não
01-12-2021,ETICKET,Robo,Wap,Concuido,00-00-0000,19-01-2021,21-01-2021,Sim
13-01-2021,BALCÃO,Microondas,Midea,Sem Conserto,00-00-0000,00-00-0000,02-03-2021,não
13-01-2021,BALCÃO,Microondas,Midea,ConcluãDo,00-00-0000,02-09-2021,18-02-2021,Sim
13-01-2021,BALCÃO,Lavadora,Panasonic,Concluido,00-00-0000,20-01-2021,20-01-2021,Sim
13-01-2021,BALCÃO,Microondas,Midea,Concluido,00-00-0000,19-01-2021,20-01-2021,Sim
13-01-2021,ON SITE,Ar Condicionado,Midea,Concluido,15-01-2021,20-01-2021,20-01-2021,Sim
13-01-2021,BALCÃO,Microondas,Panasonic,Sem Conserto,00-00-0000,00-00-0000,15-01-2021,não
13-01-2021,ETICKET,Aspirador,Midea,Sem Defeito,00-00-0000,00-00-0000,02-09-2021,não
13-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,16-01-2021,26-01-2021,Sim
13-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,14-01-2021,20-01-2021,Sim
13-01-2021,ETICKET,Aspirador,Midea,Ressarcimento,00-00-0000,00-00-0000,03-12-2021,não
13-01-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,02-09-2021,26-02-2021,Sim
13-01-2021,ETICKET,-,-,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não
13-01-2021,BALCÃO,Ar Portatil,Komeco,Concluido,00-00-0000,03-09-2021,19-04-2021,Sim
13-01-2021,BALCÃO,Ar Portatil,Komeco,Concluido,00-00-0000,03-09-2021,19-04-2021,Sim
13-01-2021,ETICKET,Climatizador,Midea,Troca,00-00-0000,00-00-0000,16-04-2021,Não
13-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,15-01-2021,15-01-2021,Sim
13-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,15-01-2021,15-01-2021,Sim
13-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,25-01-2021,27-01-2021,27-01-2021,Sim
14-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,15-01-2021,15-01-2021,Sim
14-01-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,19-01-2021,19-01-2021,não
14-01-2021,ON SITE,,,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não
14-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,16-01-2021,26-01-2021,Sim
14-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,26-01-2021,02-09-2021,Sim
14-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,26-01-2021,02-09-2021,Sim
14-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,02-04-2021,02-09-2021,Sim
14-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,19-01-2021,26-01-2021,Não
14-01-2021,ETICKET,Fritadeira,Midea,Concluido,02-04-2021,02-04-2021,02-10-2021,Sim
14-01-2021,ETICKET,Aspirador,Midea,Sem Defeito,00-00-0000,00-00-0000,02-09-2021,não
14-01-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,20-01-2021,21-01-2021,sim defeito
14-01-2021,ETICKET,Robo,Wap,Concluido,19-01-2021,19-01-2021,21-01-2021,Sim
14-01-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,16-01-2021,19-01-2021,Sim
14-01-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,25-01-2021,00-00-0000,Sim
14-01-2021,BALCÃO,Microondas,Midea,Concluido,00-00-0000,18-01-2021,26-01-2021,Sim
14-01-2021,ETICKET,Microondas,Midea,Concluido,29-01-2021,02-02-2021,26-02-2021,Sim
14-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,30-01-2021,30-01-2021,Sim
15-01-2021,BALCÃO,Lava E Seca,Midea,Concluido,00-00-0000,00-00-0000,18-02-2021,Sim
15-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,20-01-2021,25-01-2021,não
15-01-2021,BALCÃO,Robo,Wap,Concluido,18-01-2021,19-01-2021,22-01-2021,Sim
15-01-2021,BALCÃO,Adega,Midea,Concluido,00-00-0000,30-03-2021,04-01-2021,Sim
15-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,18-01-2021,26-01-2021,Sim
15-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,19-01-2021,26-01-2021,Sim
15-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,19-01-2021,26-01-2021,Sim
15-01-2021,ETICKET,Robo,Midea,Concluido,27-01-2021,27-01-2021,01-03-2021,Sim
15-01-2021,ETICKET,Climatizador,Midea,Concluido,02-03-2021,02-04-2021,02-10-2021,Sim
15-01-2021,ETICKET,Climatizador,Midea,Concluido,19-02-2021,00-00-0000,03-10-2021,Sim
15-01-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,02-05-2021,02-10-2021,Sim
15-01-2021,ETICKET,Robo,Wap,Concluido,02-01-2021,02-02-2021,01-04-2021,Sim
15-01-2021,ETICKET,Robo,Wap,Concluido,02-10-2021,02-11-2021,02-12-2021,Sim
15-01-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,18-01-2021,26-01-2021,Sim
15-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,02-05-2021,02-12-2021,Sim
15-01-2021,ON SITE,Ar Condicionado,Midea,Cancelado,00-00-0000,00-00-0000,25-01-2021,não
15-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,25-01-2021,19-01-2021,19-01-2021,Sim
15-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,17-01-2021,17-01-2021,Sim
16-01-2021,BALCÃO,Robo,Wap,Sem Defeito,00-00-0000,19-01-2021,29-01-2021,não
16-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,18-01-2021,18-01-2021,Sim
16-01-2021,ON SITE,Ar Condicionado,Midea,Concluido,00-00-0000,00-00-0000,26-01-2021,Sim
16-01-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,20-01-2021,20-01-2021,Sim
18-01-2021,ETICKET,Aspirador,Midea,Concluido,27-01-2021,27-01-2021,02-09-2021,Sim
18-01-2021,BALCÃO,Ar Portatil,Midea,Sem Conserto,00-00-0000,00-00-0000,19-01-2021,não
18-01-2021,BALCÃO,Tv,Aoc,Sem Conserto,00-00-0000,00-00-0000,02-11-2021,não
18-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,20-01-2021,20-01-2021,Sim
18-01-2021,BALCÃO,Robo,Wap,Concluido,25-01-2021,25-01-2021,30-01-2021,Sim
18-01-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,18-01-2021,18-01-2021,Sim
18-01-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,19-01-2021,19-01-2021,Sim
18-01-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,22-01-2021,22-01-2021,Sim
18-01-2021,ON SITE,Lavadora,Panasonic,Concluido,27-01-2021,02-05-2021,02-05-2021,Sim
18-01-2021,ETICKET,Microondas,Midea,Concluido,27-01-2021,27-01-2021,26-02-2021,Sim
18-01-2021,ETICKET,Adega,Midea,Concluido,02-04-2021,02-05-2021,02-09-2021,Sim
18-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,22-01-2021,29-01-2021,Sim
18-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,25-01-2021,29-01-2021,Sim
18-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,00-00-0000,19-01-2021,não
18-01-2021,ETICKET,Robo,Wap,Sem Conserto,00-00-0000,00-00-0000,28-01-2021,não
18-01-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,02-01-2021,02-03-2021,Sim
18-01-2021,ETICKET,Robo,Wap,Concluido,27-01-2021,28-01-2021,02-03-2021,Sim
18-01-2021,ETICKET,Robo,Wap,Concluido,27-01-2021,28-01-2021,02-03-2021,Sim
18-01-2021,ETICKET,Robo,Wap,Concluido,27-01-2021,27-01-2021,02-03-2021,Sim
18-01-2021,ETICKET,Robo,Midea,Sem Conserto,00-00-0000,00-00-0000,02-11-2021,não
18-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,21-01-2021,02-10-2021,Sim
18-01-2021,BALCÃO,Ar PortãTil,Midea,Concluido,00-00-0000,02-05-2021,13-02-2021,Sim
18-01-2021,BALCÃO,Aspirador,Midea,Concluido,00-00-0000,19-01-2021,26-01-2021,Sim
19-01-2021,BALCÃO,Purificador,Midea,Concluido,00-00-0000,19-01-2021,22-01-2021,Sim
19-01-2021,BALCÃO,Robo,Wap,Concluido,27-01-2021,27-01-2021,29-01-2021,Sim
19-01-2021,BALCÃO,Aspirador,Midea,Sem Defeito,00-00-0000,00-00-0000,02-06-2021,não
19-01-2021,BALCÃO,Robo,Wap,Concluido,23-02-2021,19-02-2021,20-02-2021,19/02/2021
19-01-2021,BALCÃO,Robo,Wap,Concluido,00-00-0000,20-01-2021,21-01-2021,Sim
19-01-2021,ON SITE,Ar Condicionado,Fujitsu,Concluido,00-00-0000,28-01-2021,28-01-2021,Sim
19-01-2021,ON SITE,Refrigerador,Panasonic,Cancelado,00-00-0000,00-00-0000,02-04-2021,não
19-01-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,20-01-2021,20-01-2021,Sim
20-01-2021,ETICKET,Robo,Wap,Sem Defeito,00-00-0000,00-00-0000,25-01-2021,não
20-01-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,22-01-2021,02-09-2021,Sim
20-01-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,22-01-2021,29-01-2021,Sim
20-01-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,22-01-2021,28-01-2021,Sim
20-01-2021,ETICKET,Robo,Wap,Sem Defeito,00-00-0000,00-00-0000,19-02-2021,não
20-01-2021,ETICKET,Aspirador,Midea,Troca,00-00-0000,00-00-0000,03-02-2021,não
